"Time stamp","Interruptor Principal   (V)"
"2019-09-15 23:30","127.44"
"2019-09-15 23:45","127.52"
"2019-09-16 00:00","127.16"
"2019-09-16 00:15","127.34"
"2019-09-16 00:30","127.4"
"2019-09-16 00:45","127.51"
"2019-09-16 01:00","127.3"
"2019-09-16 01:15","127.37"
"2019-09-16 01:30","127.6"
"2019-09-16 01:45","127.55"
"2019-09-16 02:00","127.36"
"2019-09-16 02:15","127.37"
"2019-09-16 02:30","127.59"
"2019-09-16 02:45","127.47"
"2019-09-16 03:00","127.37"
"2019-09-16 03:15","127.46"
"2019-09-16 03:30","127.61"
"2019-09-16 03:45","127.76"
"2019-09-16 04:00","127.34"
"2019-09-16 04:15","127.44"
"2019-09-16 04:30","127.58"
"2019-09-16 04:45","127.46"
"2019-09-16 05:00","127.47"
"2019-09-16 05:15","127.57"
"2019-09-16 05:30","127.48"
"2019-09-16 05:45","127.65"
"2019-09-16 06:00","127.52"
"2019-09-16 06:15","127.54"
"2019-09-16 06:30","127.28"
"2019-09-16 06:45","127.19"
"2019-09-16 07:00","126.71"
"2019-09-16 07:15","126.93"
"2019-09-16 07:30","126.56"
"2019-09-16 07:45","126.35"
"2019-09-16 08:00","126.79"
"2019-09-16 08:15","126.23"
"2019-09-16 08:30","125.66"
"2019-09-16 08:45","125.83"
"2019-09-16 09:00","126.19"
"2019-09-16 09:15","126.25"
"2019-09-16 09:30","126.23"
"2019-09-16 09:45","126.05"
"2019-09-16 10:00","125.84"
"2019-09-16 10:15","125.9"
"2019-09-16 10:30","125.83"
"2019-09-16 10:45","125.32"
"2019-09-16 11:00","125.55"
"2019-09-16 11:15","125.66"
"2019-09-16 11:30","125.19"
"2019-09-16 11:45","124.83"
"2019-09-16 12:00","125.59"
"2019-09-16 12:15","125.13"
"2019-09-16 12:30","125.09"
"2019-09-16 12:45","125.01"
"2019-09-16 13:00","124.79"
"2019-09-16 13:15","124.51"
"2019-09-16 13:30","124.84"
"2019-09-16 13:45","125.61"
"2019-09-16 14:00","124.92"
"2019-09-16 14:15","125.07"
"2019-09-16 14:30","125.04"
"2019-09-16 14:45","125.04"
"2019-09-16 15:00","124.64"
"2019-09-16 15:15","124.64"
"2019-09-16 15:30","124.8"
"2019-09-16 15:45","124.25"
"2019-09-16 16:00","123.95"
"2019-09-16 16:15","124.29"
"2019-09-16 16:30","124.82"
"2019-09-16 16:45","124.25"
"2019-09-16 17:00","124.06"
"2019-09-16 17:15","124.32"
"2019-09-16 17:30","124.65"
"2019-09-16 17:45","125.46"
"2019-09-16 18:00","125.49"
"2019-09-16 18:15","124.34"
"2019-09-16 18:30","125.13"
"2019-09-16 18:45","124.9"
"2019-09-16 19:00","124.9"
"2019-09-16 19:15","124.8"
"2019-09-16 19:30","124.64"
"2019-09-16 19:45","125.76"
"2019-09-16 20:00","125.66"
"2019-09-16 20:15","125.96"
"2019-09-16 20:30","126.19"
"2019-09-16 20:45","125.99"
"2019-09-16 21:00","126.53"
"2019-09-16 21:15","126.88"
"2019-09-16 21:30","126.82"
"2019-09-16 21:45","127.14"
"2019-09-16 22:00","126.74"
"2019-09-16 22:15","126.83"
"2019-09-16 22:30","126.99"
"2019-09-16 22:45","127.04"
"2019-09-16 23:00","126.8"
"2019-09-16 23:15","127.09"
"2019-09-16 23:30","127.12"
"2019-09-16 23:45","127.25"
"2019-09-17 00:00","126.57"
"2019-09-17 00:15","126.7"
"2019-09-17 00:30","126.63"
"2019-09-17 00:45","126.94"
"2019-09-17 01:00","126.74"
"2019-09-17 01:15","126.83"
"2019-09-17 01:30","126.8"
"2019-09-17 01:45","126.83"
"2019-09-17 02:00","126.96"
"2019-09-17 02:15","126.84"
"2019-09-17 02:30","126.93"
"2019-09-17 02:45","126.97"
"2019-09-17 03:00","126.82"
"2019-09-17 03:15","126.92"
"2019-09-17 03:30","126.98"
"2019-09-17 03:45","126.86"
"2019-09-17 04:00","126.7"
"2019-09-17 04:15","126.76"
"2019-09-17 04:30","126.66"
"2019-09-17 04:45","126.61"
"2019-09-17 05:00","126.33"
"2019-09-17 05:15","126.18"
"2019-09-17 05:30","126.19"
"2019-09-17 05:45","126.11"
"2019-09-17 06:00","125.8"
"2019-09-17 06:15","125.75"
"2019-09-17 06:30","125.82"
"2019-09-17 06:45","125.78"
"2019-09-17 07:00","125.39"
"2019-09-17 07:15","125.06"
"2019-09-17 07:30","125.1"
"2019-09-17 07:45","124.97"
"2019-09-17 08:00","124.17"
"2019-09-17 08:15","124.23"
"2019-09-17 08:30","124.61"
"2019-09-17 08:45","125.54"
"2019-09-17 09:00","125.56"
"2019-09-17 09:15","125.3"
"2019-09-17 09:30","124.59"
"2019-09-17 09:45","124.82"
"2019-09-17 10:00","124.62"
"2019-09-17 10:15","124.49"
"2019-09-17 10:30","124.63"
"2019-09-17 10:45","124.72"
"2019-09-17 11:00","124.77"
"2019-09-17 11:15","124.63"
"2019-09-17 11:30","124.75"
"2019-09-17 11:45","124.83"
"2019-09-17 12:00","124.75"
"2019-09-17 12:15","124.14"
"2019-09-17 12:30","124.19"
"2019-09-17 12:45","124.56"
"2019-09-17 13:00","124.21"
"2019-09-17 13:15","123.64"
"2019-09-17 13:30","123.61"
"2019-09-17 13:45","123.26"
"2019-09-17 14:00","123.37"
"2019-09-17 14:15","123.15"
"2019-09-17 14:30","123.32"
"2019-09-17 14:45","122.64"
"2019-09-17 15:00","122.28"
"2019-09-17 15:15","122.56"
"2019-09-17 15:30","122.87"
"2019-09-17 15:45","122.9"
"2019-09-17 16:00","122.96"
"2019-09-17 16:15","123.49"
"2019-09-17 16:30","123.72"
"2019-09-17 16:45","123.37"
"2019-09-17 17:00","123.79"
"2019-09-17 17:15","123.68"
"2019-09-17 17:30","123.5"
"2019-09-17 17:45","123.43"
"2019-09-17 18:00","124.27"
"2019-09-17 18:15","123.9"
"2019-09-17 18:30","124.58"
"2019-09-17 18:45","125.37"
"2019-09-17 19:00","125.04"
"2019-09-17 19:15","124.92"
"2019-09-17 19:30","124.52"
"2019-09-17 19:45","125.45"
"2019-09-17 20:00","126.02"
"2019-09-17 20:15","125.97"
"2019-09-17 20:30","126.16"
"2019-09-17 20:45","126.75"
"2019-09-17 21:00","127.04"
"2019-09-17 21:15","127.0"
"2019-09-17 21:30","126.95"
"2019-09-17 21:45","126.92"
"2019-09-17 22:00","127.22"
"2019-09-17 22:15","127.15"
"2019-09-17 22:30","127.24"
"2019-09-17 22:45","127.33"
"2019-09-17 23:00","127.26"
"2019-09-17 23:15","127.47"
"2019-09-17 23:30","127.3"
"2019-09-17 23:45","127.56"
"2019-09-18 00:00","127.46"
"2019-09-18 00:15","127.6"
"2019-09-18 00:30","127.65"
"2019-09-18 00:45","127.65"
"2019-09-18 01:00","127.74"
"2019-09-18 01:15","127.82"
"2019-09-18 01:30","127.59"
"2019-09-18 01:45","127.81"
"2019-09-18 02:00","127.74"
"2019-09-18 02:15","127.93"
"2019-09-18 02:30","127.8"
"2019-09-18 02:45","127.7"
"2019-09-18 03:00","127.87"
"2019-09-18 03:15","127.81"
"2019-09-18 03:30","127.9"
"2019-09-18 03:45","127.88"
"2019-09-18 04:00","127.79"
"2019-09-18 04:15","127.8"
"2019-09-18 04:30","127.77"
"2019-09-18 04:45","127.63"
"2019-09-18 05:00","127.48"
"2019-09-18 05:15","127.38"
"2019-09-18 05:30","127.35"
"2019-09-18 05:45","127.29"
"2019-09-18 06:00","127.24"
"2019-09-18 06:15","126.98"
"2019-09-18 06:30","127.16"
"2019-09-18 06:45","127.28"
"2019-09-18 07:00","127.28"
"2019-09-18 07:15","126.96"
"2019-09-18 07:30","126.54"
"2019-09-18 07:45","126.31"
"2019-09-18 08:00","126.04"
"2019-09-18 08:15","125.5"
"2019-09-18 08:30","125.43"
"2019-09-18 08:45","125.85"
"2019-09-18 09:00","126.01"
"2019-09-18 09:15","126.39"
"2019-09-18 09:30","125.95"
"2019-09-18 09:45","126.28"
"2019-09-18 10:00","125.9"
"2019-09-18 10:15","125.84"
"2019-09-18 10:30","126.09"
"2019-09-18 10:45","125.92"
"2019-09-18 11:00","126.09"
"2019-09-18 11:15","125.88"
"2019-09-18 11:30","125.68"
"2019-09-18 11:45","125.75"
"2019-09-18 12:00","125.98"
"2019-09-18 12:15","125.53"
"2019-09-18 12:30","124.71"
"2019-09-18 12:45","124.52"
"2019-09-18 13:00","124.68"
"2019-09-18 13:15","123.98"
"2019-09-18 13:30","123.71"
"2019-09-18 13:45","123.9"
"2019-09-18 14:00","123.73"
"2019-09-18 14:15","123.69"
"2019-09-18 14:30","124.23"
"2019-09-18 14:45","123.77"
"2019-09-18 15:00","123.83"
"2019-09-18 15:15","123.92"
"2019-09-18 15:30","123.69"
"2019-09-18 15:45","123.76"
"2019-09-18 16:00","124.05"
"2019-09-18 16:15","124.17"
"2019-09-18 16:30","124.53"
"2019-09-18 16:45","124.09"
"2019-09-18 17:00","125.08"
"2019-09-18 17:15","125.14"
"2019-09-18 17:30","125.44"
"2019-09-18 17:45","124.81"
"2019-09-18 18:00","124.95"
"2019-09-18 18:15","125.28"
"2019-09-18 18:30","125.75"
"2019-09-18 18:45","124.98"
"2019-09-18 19:00","125.74"
"2019-09-18 19:15","126.1"
"2019-09-18 19:30","125.71"
"2019-09-18 19:45","126.41"
"2019-09-18 20:00","125.85"
"2019-09-18 20:15","126.8"
"2019-09-18 20:30","127.58"
"2019-09-18 20:45","127.72"
"2019-09-18 21:00","128.27"
"2019-09-18 21:15","128.3"
"2019-09-18 21:30","128.38"
"2019-09-18 21:45","128.63"
"2019-09-18 22:00","128.72"
"2019-09-18 22:15","127.61"
"2019-09-18 22:30","126.68"
"2019-09-18 22:45","127.03"
"2019-09-18 23:00","126.68"
"2019-09-18 23:15","126.86"
"2019-09-18 23:30","127.01"
"2019-09-18 23:45","127.02"
"2019-09-19 00:00","127.02"
"2019-09-19 00:15","127.21"
"2019-09-19 00:30","127.06"
"2019-09-19 00:45","127.08"
"2019-09-19 01:00","126.97"
"2019-09-19 01:15","127.25"
"2019-09-19 01:30","127.42"
"2019-09-19 01:45","127.28"
"2019-09-19 02:00","127.34"
"2019-09-19 02:15","127.38"
"2019-09-19 02:30","127.32"
"2019-09-19 02:45","127.35"
"2019-09-19 03:00","127.44"
"2019-09-19 03:15","127.3"
"2019-09-19 03:30","127.31"
"2019-09-19 03:45","127.35"
"2019-09-19 04:00","127.36"
"2019-09-19 04:15","127.51"
"2019-09-19 04:30","127.38"
"2019-09-19 04:45","127.48"
"2019-09-19 05:00","127.37"
"2019-09-19 05:15","127.23"
"2019-09-19 05:30","127.07"
"2019-09-19 05:45","127.22"
"2019-09-19 06:00","127.01"
"2019-09-19 06:15","126.72"
"2019-09-19 06:30","126.64"
"2019-09-19 06:45","126.41"
"2019-09-19 07:00","125.91"
"2019-09-19 07:15","125.94"
"2019-09-19 07:30","125.88"
"2019-09-19 07:45","125.53"
"2019-09-19 08:00","125.09"
"2019-09-19 08:15","124.36"
"2019-09-19 08:30","124.13"
"2019-09-19 08:45","124.48"
"2019-09-19 09:00","124.96"
"2019-09-19 09:15","124.74"
"2019-09-19 09:30","124.56"
"2019-09-19 09:45","125.18"
"2019-09-19 10:00","125.92"
"2019-09-19 10:15","125.47"
"2019-09-19 10:30","124.85"
"2019-09-19 10:45","124.27"
"2019-09-19 11:00","123.93"
"2019-09-19 11:15","124.12"
"2019-09-19 11:30","124.29"
"2019-09-19 11:45","123.74"
"2019-09-19 12:00","124.07"
"2019-09-19 12:15","123.91"
"2019-09-19 12:30","123.96"
"2019-09-19 12:45","124.37"
"2019-09-19 13:00","123.49"
"2019-09-19 13:15","123.05"
"2019-09-19 13:30","123.15"
"2019-09-19 13:45","124.07"
"2019-09-19 14:00","123.75"
"2019-09-19 14:15","123.86"
"2019-09-19 14:30","124.16"
"2019-09-19 14:45","123.97"
"2019-09-19 15:00","123.86"
"2019-09-19 15:15","123.55"
"2019-09-19 15:30","123.68"
"2019-09-19 15:45","124.31"
"2019-09-19 16:00","124.16"
"2019-09-19 16:15","124.16"
"2019-09-19 16:30","123.7"
"2019-09-19 16:45","124.14"
"2019-09-19 17:00","124.59"
"2019-09-19 17:15","124.52"
"2019-09-19 17:30","125.34"
"2019-09-19 17:45","124.69"
"2019-09-19 18:00","125.13"
"2019-09-19 18:15","124.37"
"2019-09-19 18:30","124.84"
"2019-09-19 18:45","124.76"
"2019-09-19 19:00","124.94"
"2019-09-19 19:15","124.82"
"2019-09-19 19:30","124.66"
"2019-09-19 19:45","124.71"
"2019-09-19 20:00","125.63"
"2019-09-19 20:15","126.42"
"2019-09-19 20:30","125.89"
"2019-09-19 20:45","126.13"
"2019-09-19 21:00","126.81"
"2019-09-19 21:15","126.87"
"2019-09-19 21:30","126.99"
"2019-09-19 21:45","126.89"
"2019-09-19 22:00","126.56"
"2019-09-19 22:15","126.5"
"2019-09-19 22:30","126.86"
"2019-09-19 22:45","126.83"
"2019-09-19 23:00","127.05"
"2019-09-19 23:15","126.88"
"2019-09-19 23:30","127.05"
"2019-09-19 23:45","127.25"
"2019-09-20 00:00","127.39"
"2019-09-20 00:15","127.53"
"2019-09-20 00:30","127.44"
"2019-09-20 00:45","127.51"
"2019-09-20 01:00","127.62"
"2019-09-20 01:15","127.41"
"2019-09-20 01:30","127.42"
"2019-09-20 01:45","127.37"
"2019-09-20 02:00","127.33"
"2019-09-20 02:15","127.35"
"2019-09-20 02:30","127.43"
"2019-09-20 02:45","127.32"
"2019-09-20 03:00","127.28"
"2019-09-20 03:15","127.35"
"2019-09-20 03:30","127.26"
"2019-09-20 03:45","127.38"
"2019-09-20 04:00","127.33"
"2019-09-20 04:15","127.35"
"2019-09-20 04:30","127.41"
"2019-09-20 04:45","127.29"
"2019-09-20 05:00","127.23"
"2019-09-20 05:15","127.52"
"2019-09-20 05:30","127.36"
"2019-09-20 05:45","127.13"
"2019-09-20 06:00","126.81"
"2019-09-20 06:15","126.69"
"2019-09-20 06:30","126.92"
"2019-09-20 06:45","126.97"
"2019-09-20 07:00","126.64"
"2019-09-20 07:15","126.91"
"2019-09-20 07:30","126.4"
"2019-09-20 07:45","126.05"
"2019-09-20 08:00","125.24"
"2019-09-20 08:15","124.29"
"2019-09-20 08:30","125.31"
"2019-09-20 08:45","125.38"
"2019-09-20 09:00","125.5"
"2019-09-20 09:15","125.49"
"2019-09-20 09:30","125.39"
"2019-09-20 09:45","125.01"
"2019-09-20 10:00","124.64"
"2019-09-20 10:15","124.42"
"2019-09-20 10:30","124.29"
"2019-09-20 10:45","124.61"
"2019-09-20 11:00","124.38"
"2019-09-20 11:15","124.45"
"2019-09-20 11:30","124.15"
"2019-09-20 11:45","124.27"
"2019-09-20 12:00","123.82"
"2019-09-20 12:15","124.17"
"2019-09-20 12:30","123.85"
"2019-09-20 12:45","124.14"
"2019-09-20 13:00","123.44"
"2019-09-20 13:15","123.27"
"2019-09-20 13:30","123.61"
"2019-09-20 13:45","123.77"
"2019-09-20 14:00","123.05"
"2019-09-20 14:15","122.84"
"2019-09-20 14:30","122.28"
"2019-09-20 14:45","122.19"
"2019-09-20 15:00","122.55"
"2019-09-20 15:15","122.26"
"2019-09-20 15:30","122.66"
"2019-09-20 15:45","122.86"
"2019-09-20 16:00","122.33"
"2019-09-20 16:15","122.73"
"2019-09-20 16:30","123.2"
"2019-09-20 16:45","123.24"
"2019-09-20 17:00","124.09"
"2019-09-20 17:15","124.28"
"2019-09-20 17:30","123.68"
"2019-09-20 17:45","124.48"
"2019-09-20 18:00","124.74"
"2019-09-20 18:15","124.99"
"2019-09-20 18:30","124.83"
"2019-09-20 18:45","125.08"
"2019-09-20 19:00","125.43"
"2019-09-20 19:15","124.76"
"2019-09-20 19:30","124.68"
"2019-09-20 19:45","124.92"
"2019-09-20 20:00","125.03"
"2019-09-20 20:15","124.49"
"2019-09-20 20:30","124.57"
"2019-09-20 20:45","126.12"
"2019-09-20 21:00","126.15"
"2019-09-20 21:15","126.77"
"2019-09-20 21:30","126.94"
"2019-09-20 21:45","126.86"
"2019-09-20 22:00","126.98"
"2019-09-20 22:15","127.08"
"2019-09-20 22:30","127.33"
"2019-09-20 22:45","127.38"
"2019-09-20 23:00","127.77"
"2019-09-20 23:15","127.86"
"2019-09-20 23:30","127.94"
"2019-09-20 23:45","127.85"
"2019-09-21 00:00","128.02"
"2019-09-21 00:15","128.13"
"2019-09-21 00:30","128.13"
"2019-09-21 00:45","127.8"
"2019-09-21 01:00","127.71"
"2019-09-21 01:15","127.98"
"2019-09-21 01:30","128.05"
"2019-09-21 01:45","127.89"
"2019-09-21 02:00","127.85"
"2019-09-21 02:15","127.95"
"2019-09-21 02:30","128.12"
"2019-09-21 02:45","128.06"
"2019-09-21 03:00","128.47"
"2019-09-21 03:15","128.24"
"2019-09-21 03:30","128.18"
"2019-09-21 03:45","128.27"
"2019-09-21 04:00","128.37"
"2019-09-21 04:15","128.21"
"2019-09-21 04:30","128.08"
"2019-09-21 04:45","127.99"
"2019-09-21 05:00","127.96"
"2019-09-21 05:15","127.94"
"2019-09-21 05:30","128.06"
"2019-09-21 05:45","127.8"
"2019-09-21 06:00","127.97"
"2019-09-21 06:15","127.97"
"2019-09-21 06:30","128.0"
"2019-09-21 06:45","127.88"
"2019-09-21 07:00","127.45"
"2019-09-21 07:15","127.28"
"2019-09-21 07:30","127.4"
"2019-09-21 07:45","127.55"
"2019-09-21 08:00","127.03"
"2019-09-21 08:15","126.76"
"2019-09-21 08:30","126.78"
"2019-09-21 08:45","127.38"
"2019-09-21 09:00","127.28"
"2019-09-21 09:15","126.9"
"2019-09-21 09:30","126.5"
"2019-09-21 09:45","126.44"
"2019-09-21 10:00","126.53"
"2019-09-21 10:15","126.31"
"2019-09-21 10:30","126.4"
"2019-09-21 10:45","126.3"
"2019-09-21 11:00","126.35"
"2019-09-21 11:15","126.35"
"2019-09-21 11:30","126.11"
"2019-09-21 11:45","125.65"
"2019-09-21 12:00","125.34"
"2019-09-21 12:15","125.39"
"2019-09-21 12:30","124.64"
"2019-09-21 12:45","124.98"
"2019-09-21 13:00","125.11"
"2019-09-21 13:15","125.15"
"2019-09-21 13:30","125.65"
"2019-09-21 13:45","125.32"
"2019-09-21 14:00","125.49"
"2019-09-21 14:15","125.23"
"2019-09-21 14:30","125.07"
"2019-09-21 14:45","124.91"
"2019-09-21 15:00","124.71"
"2019-09-21 15:15","124.71"
"2019-09-21 15:30","124.55"
"2019-09-21 15:45","124.29"
"2019-09-21 16:00","124.4"
"2019-09-21 16:15","124.75"
"2019-09-21 16:30","124.77"
"2019-09-21 16:45","124.42"
"2019-09-21 17:00","124.17"
"2019-09-21 17:15","123.77"
"2019-09-21 17:30","124.19"
"2019-09-21 17:45","124.58"
"2019-09-21 18:00","124.6"
"2019-09-21 18:15","124.88"
"2019-09-21 18:30","124.65"
"2019-09-21 18:45","124.9"
"2019-09-21 19:00","124.16"
"2019-09-21 19:15","124.1"
"2019-09-21 19:30","124.2"
"2019-09-21 19:45","124.01"
"2019-09-21 20:00","124.32"
"2019-09-21 20:15","125.46"
"2019-09-21 20:30","125.96"
"2019-09-21 20:45","126.96"
"2019-09-21 21:00","127.03"
"2019-09-21 21:15","127.29"
"2019-09-21 21:30","127.29"
"2019-09-21 21:45","127.49"
"2019-09-21 22:00","127.3"
"2019-09-21 22:15","127.38"
"2019-09-21 22:30","127.61"
"2019-09-21 22:45","127.56"
"2019-09-21 23:00","127.58"
"2019-09-21 23:15","127.79"
"2019-09-21 23:30","127.93"
"2019-09-21 23:45","127.86"
"2019-09-22 00:00","127.91"
"2019-09-22 00:15","128.19"
"2019-09-22 00:30","128.15"
"2019-09-22 00:45","128.16"
"2019-09-22 01:00","128.13"
"2019-09-22 01:15","128.37"
"2019-09-22 01:30","128.13"
"2019-09-22 01:45","128.29"
"2019-09-22 02:00","128.43"
"2019-09-22 02:15","128.62"
"2019-09-22 02:30","128.56"
"2019-09-22 02:45","128.56"
"2019-09-22 03:00","128.7"
"2019-09-22 03:15","128.65"
"2019-09-22 03:30","128.59"
"2019-09-22 03:45","128.56"
"2019-09-22 04:00","128.65"
"2019-09-22 04:15","128.63"
"2019-09-22 04:30","128.77"
"2019-09-22 04:45","128.78"
"2019-09-22 05:00","128.46"
"2019-09-22 05:15","127.97"
"2019-09-22 05:30","128.06"
"2019-09-22 05:45","128.1"
"2019-09-22 06:00","128.28"
"2019-09-22 06:15","128.37"
"2019-09-22 06:30","128.23"
"2019-09-22 06:45","128.35"
"2019-09-22 07:00","127.93"
"2019-09-22 07:15","128.08"
"2019-09-22 07:30","128.02"
"2019-09-22 07:45","127.76"
"2019-09-22 08:00","127.66"
"2019-09-22 08:15","127.24"
"2019-09-22 08:30","126.95"
"2019-09-22 08:45","126.63"
"2019-09-22 09:00","126.65"
"2019-09-22 09:15","126.43"
"2019-09-22 09:30","127.07"
"2019-09-22 09:45","127.21"
"2019-09-22 10:00","126.79"
"2019-09-22 10:15","126.82"
"2019-09-22 10:30","126.57"
"2019-09-22 10:45","126.36"
"2019-09-22 11:00","126.3"
"2019-09-22 11:15","126.33"
"2019-09-22 11:30","125.9"
"2019-09-22 11:45","125.59"
"2019-09-22 12:00","125.25"
"2019-09-22 12:15","124.56"
"2019-09-22 12:30","125.04"
"2019-09-22 12:45","125.09"
"2019-09-22 13:00","124.16"
"2019-09-22 13:15","123.84"
"2019-09-22 13:30","124.25"
"2019-09-22 13:45","124.79"
"2019-09-22 14:00","124.55"
"2019-09-22 14:15","124.6"
"2019-09-22 14:30","123.88"
"2019-09-22 14:45","123.89"
"2019-09-22 15:00","124.39"
"2019-09-22 15:15","123.75"
"2019-09-22 15:30","123.51"
"2019-09-22 15:45","123.8"
"2019-09-22 16:00","123.35"
"2019-09-22 16:15","123.61"
"2019-09-22 16:30","123.69"
"2019-09-22 16:45","124.24"
"2019-09-22 17:00","124.1"
"2019-09-22 17:15","124.05"
"2019-09-22 17:30","124.22"
"2019-09-22 17:45","124.56"
"2019-09-22 18:00","124.26"
"2019-09-22 18:15","124.43"
"2019-09-22 18:30","123.88"
"2019-09-22 18:45","123.48"
"2019-09-22 19:00","123.99"
"2019-09-22 19:15","123.74"
"2019-09-22 19:30","124.72"
"2019-09-22 19:45","125.3"
"2019-09-22 20:00","125.2"
"2019-09-22 20:15","125.77"
"2019-09-22 20:30","126.81"
"2019-09-22 20:45","126.75"
"2019-09-22 21:00","126.99"
"2019-09-22 21:15","127.24"
"2019-09-22 21:30","127.88"
"2019-09-22 21:45","128.61"
"2019-09-22 22:00","128.19"
"2019-09-22 22:15","128.27"
"2019-09-22 22:30","127.02"
"2019-09-22 22:45","126.43"
"2019-09-22 23:00","126.7"
"2019-09-22 23:15","127.01"
"2019-09-22 23:30","126.81"
"2019-09-22 23:45","126.87"
"2019-09-23 00:00","126.76"
"2019-09-23 00:15","127.12"
"2019-09-23 00:30","127.27"
"2019-09-23 00:45","127.21"
"2019-09-23 01:00","127.22"
"2019-09-23 01:15","127.15"
"2019-09-23 01:30","126.76"
"2019-09-23 01:45","126.63"
"2019-09-23 02:00","126.44"
"2019-09-23 02:15","126.5"
"2019-09-23 02:30","126.6"
"2019-09-23 02:45","126.81"
"2019-09-23 03:00","126.61"
"2019-09-23 03:15","126.68"
"2019-09-23 03:30","126.77"
"2019-09-23 03:45","126.89"
"2019-09-23 04:00","126.77"
"2019-09-23 04:15","126.52"
"2019-09-23 04:30","126.78"
"2019-09-23 04:45","126.56"
"2019-09-23 05:00","126.42"
"2019-09-23 05:15","126.73"
"2019-09-23 05:30","126.84"
"2019-09-23 05:45","126.64"
"2019-09-23 06:00","126.56"
"2019-09-23 06:15","126.54"
"2019-09-23 06:30","126.73"
"2019-09-23 06:45","126.47"
"2019-09-23 07:00","125.86"
"2019-09-23 07:15","125.84"
"2019-09-23 07:30","125.63"
"2019-09-23 07:45","125.34"
"2019-09-23 08:00","125.05"
"2019-09-23 08:15","125.32"
"2019-09-23 08:30","125.93"
"2019-09-23 08:45","125.88"
"2019-09-23 09:00","125.22"
"2019-09-23 09:15","125.35"
"2019-09-23 09:30","125.57"
"2019-09-23 09:45","125.42"
"2019-09-23 10:00","124.56"
"2019-09-23 10:15","124.81"
"2019-09-23 10:30","124.9"
"2019-09-23 10:45","124.69"
"2019-09-23 11:00","124.88"
"2019-09-23 11:15","125.02"
