"Time stamp","Interruptor Principal   (V)"
"2019-09-23 11:30","124.75"
"2019-09-23 11:45","124.66"
"2019-09-23 12:00","124.33"
"2019-09-23 12:15","124.07"
"2019-09-23 12:30","123.82"
"2019-09-23 12:45","124.12"
"2019-09-23 13:00","123.77"
"2019-09-23 13:15","123.8"
"2019-09-23 13:30","123.66"
"2019-09-23 13:45","124.07"
"2019-09-23 14:00","123.19"
"2019-09-23 14:15","123.39"
"2019-09-23 14:30","122.87"
"2019-09-23 14:45","122.41"
"2019-09-23 15:00","122.31"
"2019-09-23 15:15","122.72"
"2019-09-23 15:30","122.74"
"2019-09-23 15:45","122.5"
"2019-09-23 16:00","122.81"
"2019-09-23 16:15","123.35"
"2019-09-23 16:30","123.3"
"2019-09-23 16:45","123.49"
"2019-09-23 17:00","124.06"
"2019-09-23 17:15","124.31"
"2019-09-23 17:30","124.41"
"2019-09-23 17:45","124.37"
"2019-09-23 18:00","124.77"
"2019-09-23 18:15","124.06"
"2019-09-23 18:30","124.6"
"2019-09-23 18:45","124.25"
"2019-09-23 19:00","124.46"
"2019-09-23 19:15","124.49"
"2019-09-23 19:30","124.77"
"2019-09-23 19:45","124.68"
"2019-09-23 20:00","125.2"
"2019-09-23 20:15","125.05"
"2019-09-23 20:30","126.39"
"2019-09-23 20:45","126.41"
"2019-09-23 21:00","126.71"
"2019-09-23 21:15","126.86"
"2019-09-23 21:30","127.13"
"2019-09-23 21:45","126.4"
"2019-09-23 22:00","126.56"
"2019-09-23 22:15","126.76"
"2019-09-23 22:30","126.76"
"2019-09-23 22:45","126.63"
"2019-09-23 23:00","127.04"
"2019-09-23 23:15","127.34"
"2019-09-23 23:30","127.16"
"2019-09-23 23:45","127.38"
"2019-09-24 00:00","127.36"
"2019-09-24 00:15","126.99"
"2019-09-24 00:30","126.78"
"2019-09-24 00:45","126.49"
"2019-09-24 01:00","126.34"
"2019-09-24 01:15","126.43"
"2019-09-24 01:30","126.61"
"2019-09-24 01:45","126.59"
"2019-09-24 02:00","126.68"
"2019-09-24 02:15","126.53"
"2019-09-24 02:30","126.74"
"2019-09-24 02:45","126.67"
"2019-09-24 03:00","126.68"
"2019-09-24 03:15","126.63"
"2019-09-24 03:30","126.59"
"2019-09-24 03:45","126.55"
"2019-09-24 04:00","126.55"
"2019-09-24 04:15","126.65"
"2019-09-24 04:30","126.53"
"2019-09-24 04:45","126.52"
"2019-09-24 05:00","126.54"
"2019-09-24 05:15","126.46"
"2019-09-24 05:30","126.19"
"2019-09-24 05:45","126.21"
"2019-09-24 06:00","125.94"
"2019-09-24 06:15","125.82"
"2019-09-24 06:30","125.28"
"2019-09-24 06:45","125.49"
"2019-09-24 07:00","125.58"
"2019-09-24 07:15","125.49"
"2019-09-24 07:30","125.41"
"2019-09-24 07:45","125.2"
"2019-09-24 08:00","125.14"
"2019-09-24 08:15","124.86"
"2019-09-24 08:30","124.83"
"2019-09-24 08:45","124.82"
"2019-09-24 09:00","124.86"
"2019-09-24 09:15","124.45"
"2019-09-24 09:30","124.96"
"2019-09-24 09:45","124.88"
"2019-09-24 10:00","124.85"
"2019-09-24 10:15","124.63"
"2019-09-24 10:30","124.39"
"2019-09-24 10:45","124.39"
"2019-09-24 11:00","124.23"
"2019-09-24 11:15","124.37"
"2019-09-24 11:30","124.44"
"2019-09-24 11:45","124.76"
"2019-09-24 12:00","124.76"
"2019-09-24 12:15","123.7"
"2019-09-24 12:30","123.5"
"2019-09-24 12:45","123.66"
"2019-09-24 13:00","123.29"
"2019-09-24 13:15","122.87"
"2019-09-24 13:30","122.91"
"2019-09-24 13:45","122.79"
"2019-09-24 14:00","123.29"
"2019-09-24 14:15","123.3"
"2019-09-24 14:30","122.88"
"2019-09-24 14:45","122.78"
"2019-09-24 15:00","122.47"
"2019-09-24 15:15","122.84"
"2019-09-24 15:30","123.0"
"2019-09-24 15:45","123.06"
"2019-09-24 16:00","123.3"
"2019-09-24 16:15","123.34"
"2019-09-24 16:30","122.95"
"2019-09-24 16:45","123.67"
"2019-09-24 17:00","123.94"
"2019-09-24 17:15","123.62"
"2019-09-24 17:30","123.82"
"2019-09-24 17:45","124.55"
"2019-09-24 18:00","124.73"
"2019-09-24 18:15","124.69"
"2019-09-24 18:30","124.55"
"2019-09-24 18:45","124.87"
"2019-09-24 19:00","124.86"
"2019-09-24 19:15","125.51"
"2019-09-24 19:30","125.92"
"2019-09-24 19:45","126.33"
"2019-09-24 20:00","127.64"
"2019-09-24 20:15","127.97"
"2019-09-24 20:30","127.98"
"2019-09-24 20:45","128.09"
"2019-09-24 21:00","128.13"
"2019-09-24 21:15","128.11"
"2019-09-24 21:30","128.37"
"2019-09-24 21:45","126.91"
"2019-09-24 22:00","126.51"
"2019-09-24 22:15","126.16"
"2019-09-24 22:30","125.74"
"2019-09-24 22:45","125.95"
"2019-09-24 23:00","126.31"
"2019-09-24 23:15","126.44"
"2019-09-24 23:30","126.41"
"2019-09-24 23:45","126.54"
"2019-09-25 00:00","126.4"
"2019-09-25 00:15","126.64"
"2019-09-25 00:30","126.65"
"2019-09-25 00:45","126.86"
"2019-09-25 01:00","126.75"
"2019-09-25 01:15","126.79"
"2019-09-25 01:30","126.76"
"2019-09-25 01:45","126.84"
"2019-09-25 02:00","126.95"
"2019-09-25 02:15","126.99"
"2019-09-25 02:30","127.21"
"2019-09-25 02:45","127.23"
"2019-09-25 03:00","127.15"
"2019-09-25 03:15","127.21"
"2019-09-25 03:30","127.08"
"2019-09-25 03:45","127.21"
"2019-09-25 04:00","126.92"
"2019-09-25 04:15","126.93"
"2019-09-25 04:30","126.86"
"2019-09-25 04:45","126.84"
"2019-09-25 05:00","126.82"
"2019-09-25 05:15","126.77"
"2019-09-25 05:30","126.66"
"2019-09-25 05:45","126.46"
"2019-09-25 06:00","126.58"
"2019-09-25 06:15","126.8"
"2019-09-25 06:30","126.42"
"2019-09-25 06:45","126.62"
"2019-09-25 07:00","126.51"
"2019-09-25 07:15","126.66"
"2019-09-25 07:30","126.54"
"2019-09-25 07:45","126.26"
"2019-09-25 08:00","125.64"
"2019-09-25 08:15","125.32"
"2019-09-25 08:30","125.06"
"2019-09-25 08:45","125.52"
"2019-09-25 09:00","125.5"
"2019-09-25 09:15","124.89"
"2019-09-25 09:30","125.58"
"2019-09-25 09:45","125.98"
"2019-09-25 10:00","125.99"
"2019-09-25 10:15","125.59"
"2019-09-25 10:30","125.61"
"2019-09-25 10:45","125.36"
"2019-09-25 11:00","125.16"
"2019-09-25 11:15","125.04"
"2019-09-25 11:30","125.43"
"2019-09-25 11:45","125.68"
"2019-09-25 12:00","124.75"
"2019-09-25 12:15","124.93"
"2019-09-25 12:30","123.91"
"2019-09-25 12:45","124.16"
"2019-09-25 13:00","124.68"
"2019-09-25 13:15","125.11"
"2019-09-25 13:30","124.75"
"2019-09-25 13:45","124.85"
"2019-09-25 14:00","124.14"
"2019-09-25 14:15","124.32"
"2019-09-25 14:30","124.28"
"2019-09-25 14:45","124.54"
"2019-09-25 15:00","124.33"
"2019-09-25 15:15","125.0"
"2019-09-25 15:30","125.07"
"2019-09-25 15:45","124.3"
"2019-09-25 16:00","124.81"
"2019-09-25 16:15","124.79"
"2019-09-25 16:30","124.97"
"2019-09-25 16:45","125.24"
"2019-09-25 17:00","126.0"
"2019-09-25 17:15","126.45"
"2019-09-25 17:30","126.03"
"2019-09-25 17:45","126.47"
"2019-09-25 18:00","126.61"
"2019-09-25 18:15","125.51"
"2019-09-25 18:30","124.49"
"2019-09-25 18:45","125.22"
"2019-09-25 19:00","125.07"
"2019-09-25 19:15","125.01"
"2019-09-25 19:30","124.69"
"2019-09-25 19:45","125.35"
"2019-09-25 20:00","125.59"
"2019-09-25 20:15","125.56"
"2019-09-25 20:30","125.56"
"2019-09-25 20:45","125.99"
"2019-09-25 21:00","126.16"
"2019-09-25 21:15","126.88"
"2019-09-25 21:30","127.54"
"2019-09-25 21:45","127.24"
"2019-09-25 22:00","127.27"
"2019-09-25 22:15","127.2"
"2019-09-25 22:30","127.12"
"2019-09-25 22:45","127.32"
"2019-09-25 23:00","127.67"
"2019-09-25 23:15","127.87"
"2019-09-25 23:30","128.07"
"2019-09-25 23:45","128.27"
"2019-09-26 00:00","128.06"
"2019-09-26 00:15","128.37"
"2019-09-26 00:30","128.23"
"2019-09-26 00:45","128.43"
"2019-09-26 01:00","128.12"
"2019-09-26 01:15","128.21"
"2019-09-26 01:30","128.29"
"2019-09-26 01:45","128.27"
"2019-09-26 02:00","128.18"
"2019-09-26 02:15","128.45"
"2019-09-26 02:30","128.45"
"2019-09-26 02:45","128.35"
"2019-09-26 03:00","128.35"
"2019-09-26 03:15","128.33"
"2019-09-26 03:30","128.49"
"2019-09-26 03:45","128.5"
"2019-09-26 04:00","128.39"
"2019-09-26 04:15","128.43"
"2019-09-26 04:30","128.37"
"2019-09-26 04:45","128.32"
"2019-09-26 05:00","128.2"
"2019-09-26 05:15","128.15"
"2019-09-26 05:30","128.03"
"2019-09-26 05:45","127.99"
"2019-09-26 06:00","127.9"
"2019-09-26 06:15","127.73"
"2019-09-26 06:30","127.59"
"2019-09-26 06:45","127.33"
"2019-09-26 07:00","126.96"
"2019-09-26 07:15","126.85"
"2019-09-26 07:30","126.83"
"2019-09-26 07:45","126.55"
"2019-09-26 08:00","125.94"
"2019-09-26 08:15","126.4"
"2019-09-26 08:30","126.01"
"2019-09-26 08:45","125.86"
"2019-09-26 09:00","126.2"
"2019-09-26 09:15","125.95"
"2019-09-26 09:30","125.85"
"2019-09-26 09:45","125.7"
"2019-09-26 10:00","125.65"
"2019-09-26 10:15","125.38"
"2019-09-26 10:30","125.83"
"2019-09-26 10:45","125.69"
"2019-09-26 11:00","125.66"
"2019-09-26 11:15","125.63"
"2019-09-26 11:30","125.81"
"2019-09-26 11:45","125.37"
"2019-09-26 12:00","125.23"
"2019-09-26 12:15","125.22"
"2019-09-26 12:30","124.68"
"2019-09-26 12:45","124.57"
"2019-09-26 13:00","124.41"
"2019-09-26 13:15","124.46"
"2019-09-26 13:30","124.08"
"2019-09-26 13:45","124.03"
"2019-09-26 14:00","124.5"
"2019-09-26 14:15","123.96"
"2019-09-26 14:30","123.88"
"2019-09-26 14:45","123.47"
"2019-09-26 15:00","123.65"
"2019-09-26 15:15","123.47"
"2019-09-26 15:30","123.37"
"2019-09-26 15:45","124.14"
"2019-09-26 16:00","123.68"
"2019-09-26 16:15","123.88"
"2019-09-26 16:30","124.06"
"2019-09-26 16:45","124.11"
"2019-09-26 17:00","125.19"
"2019-09-26 17:15","125.01"
"2019-09-26 17:30","125.25"
"2019-09-26 17:45","125.48"
"2019-09-26 18:00","125.7"
"2019-09-26 18:15","125.74"
"2019-09-26 18:30","126.0"
"2019-09-26 18:45","125.89"
"2019-09-26 19:00","126.3"
"2019-09-26 19:15","126.34"
"2019-09-26 19:30","126.0"
"2019-09-26 19:45","126.14"
"2019-09-26 20:00","126.39"
"2019-09-26 20:15","128.05"
"2019-09-26 20:30","127.99"
"2019-09-26 20:45","128.24"
"2019-09-26 21:00","128.4"
"2019-09-26 21:15","128.45"
"2019-09-26 21:30","128.53"
"2019-09-26 21:45","126.9"
"2019-09-26 22:00","126.04"
"2019-09-26 22:15","126.04"
"2019-09-26 22:30","125.95"
"2019-09-26 22:45","126.09"
"2019-09-26 23:00","126.29"
"2019-09-26 23:15","126.41"
"2019-09-26 23:30","126.53"
"2019-09-26 23:45","126.61"
"2019-09-27 00:00","126.67"
"2019-09-27 00:15","127.03"
"2019-09-27 00:30","127.04"
"2019-09-27 00:45","126.61"
"2019-09-27 01:00","126.46"
"2019-09-27 01:15","126.79"
"2019-09-27 01:30","126.98"
"2019-09-27 01:45","126.85"
"2019-09-27 02:00","126.97"
"2019-09-27 02:15","127.25"
"2019-09-27 02:30","127.4"
"2019-09-27 02:45","127.07"
"2019-09-27 03:00","127.09"
"2019-09-27 03:15","127.06"
"2019-09-27 03:30","126.99"
"2019-09-27 03:45","127.08"
"2019-09-27 04:00","127.02"
"2019-09-27 04:15","127.05"
"2019-09-27 04:30","126.9"
"2019-09-27 04:45","126.97"
"2019-09-27 05:00","127.05"
"2019-09-27 05:15","126.85"
"2019-09-27 05:30","126.69"
"2019-09-27 05:45","126.64"
"2019-09-27 06:00","126.99"
"2019-09-27 06:15","127.2"
"2019-09-27 06:30","126.73"
"2019-09-27 06:45","126.64"
"2019-09-27 07:00","126.6"
"2019-09-27 07:15","126.79"
"2019-09-27 07:30","126.68"
"2019-09-27 07:45","126.23"
"2019-09-27 08:00","126.26"
"2019-09-27 08:15","125.74"
"2019-09-27 08:30","125.91"
"2019-09-27 08:45","125.89"
"2019-09-27 09:00","125.22"
"2019-09-27 09:15","125.47"
"2019-09-27 09:30","125.41"
"2019-09-27 09:45","125.31"
"2019-09-27 10:00","125.54"
"2019-09-27 10:15","125.34"
"2019-09-27 10:30","124.76"
"2019-09-27 10:45","124.62"
"2019-09-27 11:00","124.56"
"2019-09-27 11:15","124.33"
"2019-09-27 11:30","124.62"
"2019-09-27 11:45","124.83"
"2019-09-27 12:00","124.51"
"2019-09-27 12:15","123.69"
"2019-09-27 12:30","123.13"
"2019-09-27 12:45","123.22"
"2019-09-27 13:00","123.41"
"2019-09-27 13:15","123.62"
"2019-09-27 13:30","123.39"
"2019-09-27 13:45","122.75"
"2019-09-27 14:00","123.19"
"2019-09-27 14:15","122.97"
"2019-09-27 14:30","122.57"
"2019-09-27 14:45","122.69"
"2019-09-27 15:00","122.59"
"2019-09-27 15:15","122.97"
"2019-09-27 15:30","123.55"
"2019-09-27 15:45","123.73"
"2019-09-27 16:00","123.58"
"2019-09-27 16:15","123.47"
"2019-09-27 16:30","123.87"
"2019-09-27 16:45","124.08"
"2019-09-27 17:00","124.28"
"2019-09-27 17:15","124.92"
"2019-09-27 17:30","125.11"
"2019-09-27 17:45","124.98"
"2019-09-27 18:00","125.54"
"2019-09-27 18:15","124.84"
"2019-09-27 18:30","125.04"
"2019-09-27 18:45","124.82"
"2019-09-27 19:00","125.64"
"2019-09-27 19:15","125.78"
"2019-09-27 19:30","126.05"
"2019-09-27 19:45","126.88"
"2019-09-27 20:00","125.16"
"2019-09-27 20:15","124.71"
"2019-09-27 20:30","124.81"
"2019-09-27 20:45","125.35"
"2019-09-27 21:00","126.65"
"2019-09-27 21:15","127.1"
"2019-09-27 21:30","126.9"
"2019-09-27 21:45","126.91"
"2019-09-27 22:00","127.05"
"2019-09-27 22:15","127.06"
"2019-09-27 22:30","127.1"
"2019-09-27 22:45","126.98"
"2019-09-27 23:00","127.05"
"2019-09-27 23:15","127.3"
"2019-09-27 23:30","127.39"
"2019-09-27 23:45","127.4"
"2019-09-28 00:00","127.18"
"2019-09-28 00:15","127.02"
"2019-09-28 00:30","127.37"
"2019-09-28 00:45","127.6"
"2019-09-28 01:00","127.57"
"2019-09-28 01:15","127.62"
"2019-09-28 01:30","127.66"
"2019-09-28 01:45","127.41"
"2019-09-28 02:00","127.5"
"2019-09-28 02:15","127.51"
"2019-09-28 02:30","127.7"
"2019-09-28 02:45","127.53"
"2019-09-28 03:00","127.7"
"2019-09-28 03:15","127.61"
"2019-09-28 03:30","127.72"
"2019-09-28 03:45","127.57"
"2019-09-28 04:00","127.62"
"2019-09-28 04:15","127.46"
"2019-09-28 04:30","127.68"
"2019-09-28 04:45","127.76"
"2019-09-28 05:00","127.7"
"2019-09-28 05:15","127.46"
"2019-09-28 05:30","127.99"
"2019-09-28 05:45","128.07"
"2019-09-28 06:00","127.9"
"2019-09-28 06:15","127.65"
"2019-09-28 06:30","127.6"
"2019-09-28 06:45","127.42"
"2019-09-28 07:00","127.16"
"2019-09-28 07:15","127.14"
"2019-09-28 07:30","127.44"
"2019-09-28 07:45","127.26"
"2019-09-28 08:00","127.06"
"2019-09-28 08:15","127.18"
"2019-09-28 08:30","126.71"
"2019-09-28 08:45","126.54"
"2019-09-28 09:00","126.72"
"2019-09-28 09:15","126.42"
"2019-09-28 09:30","126.35"
"2019-09-28 09:45","126.5"
"2019-09-28 10:00","126.27"
"2019-09-28 10:15","126.28"
"2019-09-28 10:30","126.01"
"2019-09-28 10:45","126.24"
"2019-09-28 11:00","126.18"
"2019-09-28 11:15","126.22"
"2019-09-28 11:30","125.97"
"2019-09-28 11:45","125.42"
"2019-09-28 12:00","124.95"
"2019-09-28 12:15","124.63"
"2019-09-28 12:30","124.75"
"2019-09-28 12:45","125.46"
"2019-09-28 13:00","125.25"
"2019-09-28 13:15","124.51"
"2019-09-28 13:30","124.77"
"2019-09-28 13:45","125.69"
"2019-09-28 14:00","125.55"
"2019-09-28 14:15","125.19"
"2019-09-28 14:30","125.55"
"2019-09-28 14:45","125.14"
"2019-09-28 15:00","125.58"
"2019-09-28 15:15","125.6"
"2019-09-28 15:30","124.78"
"2019-09-28 15:45","125.45"
"2019-09-28 16:00","125.7"
"2019-09-28 16:15","125.68"
"2019-09-28 16:30","125.07"
"2019-09-28 16:45","125.39"
"2019-09-28 17:00","125.48"
"2019-09-28 17:15","125.43"
"2019-09-28 17:30","125.37"
"2019-09-28 17:45","125.42"
"2019-09-28 18:00","125.41"
"2019-09-28 18:15","126.02"
"2019-09-28 18:30","125.41"
"2019-09-28 18:45","125.61"
"2019-09-28 19:00","126.0"
"2019-09-28 19:15","126.09"
"2019-09-28 19:30","125.9"
"2019-09-28 19:45","126.5"
"2019-09-28 20:00","126.22"
"2019-09-28 20:15","126.72"
"2019-09-28 20:30","127.58"
"2019-09-28 20:45","128.04"
"2019-09-28 21:00","127.8"
"2019-09-28 21:15","128.25"
"2019-09-28 21:30","128.29"
"2019-09-28 21:45","128.44"
"2019-09-28 22:00","128.38"
"2019-09-28 22:15","128.35"
"2019-09-28 22:30","128.55"
"2019-09-28 22:45","128.54"
"2019-09-28 23:00","128.66"
"2019-09-28 23:15","127.76"
"2019-09-28 23:30","126.82"
"2019-09-28 23:45","126.47"
"2019-09-29 00:00","126.64"
"2019-09-29 00:15","126.68"
"2019-09-29 00:30","126.82"
"2019-09-29 00:45","126.82"
"2019-09-29 01:00","126.99"
"2019-09-29 01:15","126.98"
"2019-09-29 01:30","126.96"
"2019-09-29 01:45","126.91"
"2019-09-29 02:00","127.19"
"2019-09-29 02:15","127.41"
"2019-09-29 02:30","127.42"
"2019-09-29 02:45","127.21"
"2019-09-29 03:00","127.06"
"2019-09-29 03:15","127.25"
"2019-09-29 03:30","127.23"
"2019-09-29 03:45","127.07"
"2019-09-29 04:00","127.08"
"2019-09-29 04:15","127.04"
"2019-09-29 04:30","127.39"
"2019-09-29 04:45","127.23"
"2019-09-29 05:00","127.32"
"2019-09-29 05:15","127.26"
"2019-09-29 05:30","127.41"
"2019-09-29 05:45","127.32"
"2019-09-29 06:00","127.18"
"2019-09-29 06:15","126.95"
"2019-09-29 06:30","127.27"
"2019-09-29 06:45","127.18"
"2019-09-29 07:00","127.0"
"2019-09-29 07:15","127.01"
"2019-09-29 07:30","127.06"
"2019-09-29 07:45","127.01"
"2019-09-29 08:00","126.79"
"2019-09-29 08:15","126.5"
"2019-09-29 08:30","126.94"
"2019-09-29 08:45","126.89"
"2019-09-29 09:00","126.48"
"2019-09-29 09:15","125.88"
"2019-09-29 09:30","126.19"
"2019-09-29 09:45","126.09"
"2019-09-29 10:00","125.55"
"2019-09-29 10:15","125.49"
"2019-09-29 10:30","125.34"
"2019-09-29 10:45","125.39"
"2019-09-29 11:00","125.1"
"2019-09-29 11:15","124.96"
"2019-09-29 11:30","124.69"
"2019-09-29 11:45","125.43"
"2019-09-29 12:00","125.46"
"2019-09-29 12:15","125.25"
"2019-09-29 12:30","125.04"
"2019-09-29 12:45","124.48"
"2019-09-29 13:00","125.11"
"2019-09-29 13:15","124.91"
"2019-09-29 13:30","124.97"
"2019-09-29 13:45","125.1"
"2019-09-29 14:00","124.93"
"2019-09-29 14:15","124.37"
"2019-09-29 14:30","124.47"
"2019-09-29 14:45","124.48"
"2019-09-29 15:00","124.45"
"2019-09-29 15:15","124.17"
"2019-09-29 15:30","124.52"
"2019-09-29 15:45","124.23"
"2019-09-29 16:00","124.46"
"2019-09-29 16:15","124.75"
"2019-09-29 16:30","124.52"
"2019-09-29 16:45","124.63"
"2019-09-29 17:00","124.85"
"2019-09-29 17:15","124.58"
"2019-09-29 17:30","124.22"
"2019-09-29 17:45","124.2"
"2019-09-29 18:00","124.34"
"2019-09-29 18:15","124.63"
"2019-09-29 18:30","124.33"
"2019-09-29 18:45","124.09"
"2019-09-29 19:00","125.46"
"2019-09-29 19:15","124.8"
"2019-09-29 19:30","125.06"
"2019-09-29 19:45","125.04"
"2019-09-29 20:00","124.93"
"2019-09-29 20:15","125.31"
"2019-09-29 20:30","125.73"
"2019-09-29 20:45","125.37"
"2019-09-29 21:00","126.06"
"2019-09-29 21:15","125.87"
"2019-09-29 21:30","125.61"
"2019-09-29 21:45","126.33"
"2019-09-29 22:00","126.79"
"2019-09-29 22:15","127.28"
"2019-09-29 22:30","126.88"
"2019-09-29 22:45","126.83"
"2019-09-29 23:00","126.78"
"2019-09-29 23:15","127.14"
"2019-09-29 23:30","127.25"
"2019-09-29 23:45","127.2"
"2019-09-30 00:00","127.26"
"2019-09-30 00:15","126.51"
"2019-09-30 00:30","126.59"
"2019-09-30 00:45","126.88"
"2019-09-30 01:00","126.75"
"2019-09-30 01:15","126.76"
"2019-09-30 01:30","126.86"
"2019-09-30 01:45","126.8"
"2019-09-30 02:00","126.79"
"2019-09-30 02:15","126.75"
"2019-09-30 02:30","126.87"
"2019-09-30 02:45","126.81"
"2019-09-30 03:00","126.73"
"2019-09-30 03:15","126.72"
"2019-09-30 03:30","126.66"
"2019-09-30 03:45","126.74"
"2019-09-30 04:00","126.77"
"2019-09-30 04:15","126.85"
"2019-09-30 04:30","126.7"
"2019-09-30 04:45","126.75"
"2019-09-30 05:00","126.42"
"2019-09-30 05:15","126.31"
"2019-09-30 05:30","125.98"
"2019-09-30 05:45","125.78"
"2019-09-30 06:00","125.43"
"2019-09-30 06:15","125.93"
"2019-09-30 06:30","125.8"
"2019-09-30 06:45","125.42"
"2019-09-30 07:00","125.44"
"2019-09-30 07:15","125.95"
"2019-09-30 07:30","126.14"
"2019-09-30 07:45","125.97"
"2019-09-30 08:00","124.73"
"2019-09-30 08:15","124.84"
"2019-09-30 08:30","125.25"
"2019-09-30 08:45","125.42"
"2019-09-30 09:00","125.29"
"2019-09-30 09:15","125.1"
"2019-09-30 09:30","125.34"
"2019-09-30 09:45","125.43"
"2019-09-30 10:00","125.33"
"2019-09-30 10:15","125.2"
"2019-09-30 10:30","125.03"
"2019-09-30 10:45","124.69"
"2019-09-30 11:00","124.49"
"2019-09-30 11:15","124.42"
"2019-09-30 11:30","124.32"
"2019-09-30 11:45","124.36"
"2019-09-30 12:00","124.56"
"2019-09-30 12:15","124.15"
"2019-09-30 12:30","124.31"
"2019-09-30 12:45","124.47"
"2019-09-30 13:00","124.06"
"2019-09-30 13:15","123.67"
"2019-09-30 13:30","123.78"
"2019-09-30 13:45","123.2"
"2019-09-30 14:00","123.23"
"2019-09-30 14:15","122.75"
"2019-09-30 14:30","123.35"
"2019-09-30 14:45","122.95"
"2019-09-30 15:00","122.8"
"2019-09-30 15:15","123.24"
"2019-09-30 15:30","123.51"
"2019-09-30 15:45","124.08"
"2019-09-30 16:00","124.45"
"2019-09-30 16:15","123.94"
"2019-09-30 16:30","124.6"
"2019-09-30 16:45","124.39"
"2019-09-30 17:00","124.46"
"2019-09-30 17:15","124.89"
"2019-09-30 17:30","125.39"
"2019-09-30 17:45","124.64"
"2019-09-30 18:00","124.38"
"2019-09-30 18:15","125.04"
"2019-09-30 18:30","125.47"
"2019-09-30 18:45","125.08"
"2019-09-30 19:00","124.77"
"2019-09-30 19:15","124.76"
"2019-09-30 19:30","125.17"
"2019-09-30 19:45","124.99"
"2019-09-30 20:00","125.82"
"2019-09-30 20:15","126.55"
"2019-09-30 20:30","126.91"
"2019-09-30 20:45","126.94"
"2019-09-30 21:00","126.94"
"2019-09-30 21:15","126.89"
"2019-09-30 21:30","126.92"
"2019-09-30 21:45","127.02"
"2019-09-30 22:00","127.07"
"2019-09-30 22:15","126.77"
"2019-09-30 22:30","127.14"
"2019-09-30 22:45","127.25"
"2019-09-30 23:00","127.49"
"2019-09-30 23:15","127.42"
"2019-09-30 23:30","127.14"
"2019-09-30 23:45","126.88"
